episode,steps,X,Y,progress,reward,calculated_reward,all_wheels_on_track,episode_status
179,61.0,7.175837258124385,2.540098201363287,36.34874667224553,1.0,0.001,True,in_progress
179,62.0,7.152996055769413,2.626885318440799,36.71554955495293,1.0,0.001,True,in_progress
179,63.0,7.125281139123253,2.7384565620982997,37.19676866646454,1.0,0.001,True,in_progress
179,64.0,7.090845387661713,2.8509813670911366,37.59041628053746,0.001,0.001,False,in_progress
179,65.0,7.050066377606921,2.945375361182147,38.048579672508765,0.001,0.001,False,in_progress
179,66.0,7.01082202139498,3.0519540132477485,38.223641870090184,0.001,0.001,False,in_progress
179,67.0,6.982645226861966,3.1348410408189142,38.58994684576421,0.001,0.001,False,in_progress
179,68.0,6.941937872671237,3.230069258798676,38.89389320439447,0.001,0.001,False,off_track
20,1.0,3.1997603965637067,0.6831418120591731,0.7907079214274014,0.0,0.001,True,prepare
20,2.0,3.1997327938476157,0.6831032114197831,0.7905513581379275,1.0,0.001,True,in_progress
20,3.0,3.2042813649773523,0.6824212515780058,0.8162237599419954,1.0,0.001,True,in_progress
20,4.0,3.2246505914535444,0.6817181004024069,0.9312449978859773,1.0,0.001,True,in_progress
20,5.0,3.2593248973126405,0.6824674727008087,1.127049959608688,1.0,0.001,True,in_progress
20,6.0,3.308319525471909,0.6827773167777419,1.4037149561561146,1.0,0.001,True,in_progress
20,7.0,3.369904301098686,0.6914301541389268,1.7514878650474253,1.0,0.001,True,in_progress
20,8.0,3.4341254415352487,0.7100572319605646,2.11415816163049,1.0,0.001,True,in_progress
20,9.0,3.5088751492319457,0.7324847957837348,2.536286562480353,1.0,0.001,True,in_progress
20,10.0,3.5981645287672235,0.7576713568274247,3.040581028143551,1.0,0.001,True,in_progress
20,11.0,3.6892317220677646,0.7635601098461566,3.5548220531773684,1.0,0.001,True,in_progress
20,12.0,3.784982593318123,0.7560849838372936,4.095491821166733,1.0,0.001,True,in_progress
20,13.0,3.873204718301511,0.7387301812518243,4.593619390475862,1.0,0.001,True,in_progress
20,14.0,3.985592669727175,0.7036428193556298,5.228182155171575,1.0,0.001,True,in_progress
20,15.0,4.075354618970745,0.6702407199072395,5.734983953143107,1.0,0.001,True,in_progress
20,16.0,4.173376985321181,0.6384412052205334,6.28843217718625,1.0,0.001,True,in_progress
20,17.0,4.276826924391473,0.6122209865823844,6.8725380414911665,1.0,0.001,True,in_progress
20,18.0,4.382804080893922,0.5974955146008759,7.47093942340335,1.0,0.001,True,in_progress
20,19.0,4.49760491520977,0.5837497847958748,8.11917054259879,1.0,0.001,True,in_progress
20,20.0,4.598896867831242,0.5681629614027407,8.691106343427629,1.0,0.001,True,in_progress
20,21.0,4.6856598521113755,0.5624584366454491,9.181027292391011,1.0,0.001,True,in_progress
20,22.0,4.785366484997507,0.5632180870098363,9.744040129112442,1.0,0.001,True,in_progress
20,23.0,4.870890199342601,0.569897846246298,10.226986829858522,1.0,0.001,True,in_progress
20,24.0,4.956039549364751,0.5820742391788369,10.707834489184274,1.0,0.001,True,in_progress
20,25.0,5.063956392428281,0.5903614580022571,11.3172562792812,1.0,0.001,True,in_progress
20,26.0,5.181080190233731,0.605723288165988,11.978683183643374,1.0,0.001,True,in_progress
20,27.0,5.292044816024935,0.6094546985912173,12.60528405815008,1.0,0.001,True,in_progress
20,28.0,5.419277769799936,0.612082751568592,13.32368728548779,1.0,0.001,True,in_progress
20,29.0,5.551026870464312,0.6111197002330555,14.06722560712048,1.0,0.001,True,in_progress
20,30.0,5.6794832463286875,0.6079200827320552,14.793337647070675,1.0,0.001,True,in_progress
20,31.0,5.819566248762419,0.6084193154903254,15.586193707764092,1.0,0.001,True,in_progress
20,32.0,5.952537494232851,0.6123139872064407,16.33844657930664,1.0,0.001,True,in_progress
20,33.0,6.081838109143074,0.6196285921557347,17.056147904285407,1.0,0.001,True,in_progress
20,34.0,6.209682036614993,0.6383332333976108,17.765052387384,1.0,0.001,True,in_progress
20,35.0,6.3477686143044885,0.6726952574086206,18.558153060728877,1.0,0.001,True,in_progress
20,36.0,6.4631415807493005,0.71720641690485,19.23017104014166,1.0,1.0,True,in_progress
20,37.0,6.5734385327949125,0.7638507850542544,19.913761125582266,1.0,1.0,True,in_progress
20,38.0,6.695622786864143,0.8126107287919623,20.67435210854424,1.0,1.0,True,in_progress
20,39.0,6.78643742557371,0.8557101907013682,21.244110071089757,1.0,1.0,True,in_progress
20,40.0,6.8839733704374755,0.9142959102708514,21.885383046228313,1.0,1.0,True,in_progress
20,41.0,6.98145428006402,0.979696230794896,22.541671489538363,1.0,0.001,True,in_progress
20,42.0,7.061492681174879,1.0511470736977184,23.12387082716307,1.0,0.001,True,in_progress
20,43.0,7.134854452492385,1.132364890899043,23.71129795406515,1.0,0.001,True,in_progress
20,44.0,7.195530171863318,1.2032455042089585,24.22755766835974,1.0,0.001,True,in_progress
20,45.0,7.257670970390528,1.2628354658284524,24.63837599826334,1.0,0.001,True,in_progress
20,46.0,7.319198155770755,1.3096063852258484,25.01521434129281,1.0,0.001,True,in_progress
20,47.0,7.378878870015964,1.3594992901968257,25.385136146703495,1.0,0.001,True,in_progress
20,48.0,7.431715292055472,1.4080775525054186,25.644344302680633,1.0,0.001,True,in_progress
20,49.0,7.484265923616846,1.4575418404673413,25.993778487879016,1.0,0.001,True,in_progress
20,50.0,7.548353217994468,1.5154098591030336,26.25742120434695,1.0,0.001,True,in_progress
20,51.0,7.626848870569374,1.5780835697364517,26.4766926186768,0.001,0.001,True,in_progress
20,52.0,7.69202945843787,1.6479199998075909,26.89760231158334,0.001,0.001,False,in_progress
20,53.0,7.763275623156903,1.7347440944615176,27.10348401025947,0.001,0.001,False,in_progress
20,54.0,7.833883934967495,1.811941019390051,27.27252132053857,0.001,0.001,False,in_progress
20,55.0,7.916182059915641,1.8888021334038376,27.64762859134473,0.001,0.001,False,off_track
21,1.0,4.085282732702635,0.6835101580605087,0.7910720114876403,0.0,0.001,True,prepare
21,2.0,4.085338235824494,0.6834365921667486,0.7913852819065571,1.0,0.001,True,in_progress
21,3.0,4.091112653553023,0.6856974482414842,0.8239966712911175,1.0,0.001,True,in_progress
21,4.0,4.110378246700314,0.6833675836313531,0.9327809475807872,1.0,0.001,True,in_progress
21,5.0,4.143948151280062,0.6829016079608358,1.1223423882475685,1.0,0.001,True,in_progress
21,6.0,4.1980840841551315,0.6777569932813426,1.4280266307610312,1.0,0.001,True,in_progress
21,7.0,4.263347758500416,0.674503505781927,1.7965504222430029,1.0,0.001,True,in_progress
21,8.0,4.343313468117714,0.6682379312381491,2.248087672910183,1.0,0.001,True,in_progress
21,9.0,4.416054808040965,0.6652041898365515,2.658837367335265,1.0,0.001,True,in_progress
21,10.0,4.496242335978384,0.6752414582950086,3.1116600594529835,1.0,0.001,True,in_progress
21,11.0,4.591607718292916,0.6894468272046592,3.6501977357314,1.0,0.001,True,in_progress
21,12.0,4.699553809048081,0.6943544712761052,4.259757370787925,1.0,0.001,True,in_progress
21,13.0,4.799467733725524,0.6893458231435086,4.823940958060826,1.0,0.001,True,in_progress
21,14.0,4.904345022373109,0.670987132634256,5.416121324046368,1.0,0.001,True,in_progress
21,15.0,4.999101357283558,0.6473972865009419,5.951139123645113,1.0,0.001,True,in_progress
21,16.0,5.099502616495899,0.6245339111706847,6.518046509091466,1.0,0.001,True,in_progress
21,17.0,5.219083465194299,0.5938052063148201,7.1932595696351935,1.0,0.001,True,in_progress
21,18.0,5.329406050806535,0.5770563811594704,7.816111368212013,1.0,0.001,True,in_progress
21,19.0,5.441164680799428,0.5739785466080759,8.447181624828442,1.0,0.001,True,in_progress
21,20.0,5.544997988421567,0.5793409238810938,9.032918906203554,1.0,0.001,True,in_progress
21,21.0,5.63827468016571,0.5841128879829199,9.560684892004108,1.0,0.001,True,in_progress
21,22.0,5.743762616362095,0.59261823751693,10.156338087536724,1.0,0.001,True,in_progress
21,23.0,5.859125250022652,0.6146140231513074,10.80941126886134,1.0,0.001,True,in_progress
21,24.0,5.975385110634343,0.6447518070608972,11.465925417330412,1.0,0.001,True,in_progress
21,25.0,6.082245403411705,0.6742659833020702,12.066336320993203,1.0,0.001,True,in_progress
21,26.0,6.2057468226622925,0.7051592293276541,12.77405072523205,1.0,0.001,True,in_progress
21,27.0,6.305829988607678,0.7347372170647776,13.35105646148414,1.0,1.0,True,in_progress
21,28.0,6.397252362237719,0.762812371656424,13.896410974664477,1.0,1.0,True,in_progress
21,29.0,6.503853949271055,0.8062509183905733,14.622150716323535,1.0,1.0,True,in_progress
21,30.0,6.583568523814479,0.850583592089259,15.129751294065658,1.0,1.0,True,in_progress
21,31.0,6.689764870010806,0.9230577835637396,15.948630211115722,1.0,1.0,True,in_progress
21,32.0,6.7711273918776165,0.988587553983726,16.59796842428976,1.0,1.0,True,in_progress
21,33.0,6.847437053074701,1.0645713921564697,17.29602404695744,1.0,1.0,True,in_progress
21,34.0,6.921937336221464,1.1597528350987776,18.144484631948018,1.0,1.0,True,in_progress
21,35.0,6.9746331111657955,1.2389484816453271,18.798168079240337,1.0,1.0,True,in_progress
21,36.0,7.022907846030526,1.3385037469975187,19.42198084015815,1.0,1.0,True,in_progress
21,37.0,7.045546628571615,1.399483297594168,19.893638887777715,1.0,1.0,True,in_progress
21,38.0,7.0670034819882925,1.4831789216649978,20.492902372840916,1.0,1.0,True,in_progress
21,39.0,7.0850209515440135,1.5742154780367428,21.01527176247158,1.0,1.0,True,in_progress
21,40.0,7.0951331429297015,1.6624958294549423,21.72624986409782,1.0,1.0,True,in_progress
21,41.0,7.098892915569098,1.7566905762239806,22.46090170708562,1.0,1.0,True,in_progress
21,42.0,7.090839940936732,1.8440258579410809,23.04775227692279,1.0,1.0,True,in_progress
21,43.0,7.069287929595552,1.9362235211168737,23.58233323143616,1.0,1.0,True,in_progress
21,44.0,7.038176165895718,2.013916718928563,24.17525235180965,1.0,1.0,True,in_progress
21,45.0,6.996567007591594,2.0995811101543698,24.878683113648737,1.0,1.0,True,in_progress
21,46.0,6.950699781956757,2.181457435249633,25.40848506242156,1.0,1.0,True,in_progress
21,47.0,6.902777912690708,2.247987976031586,26.04999217793626,1.0,1.0,True,in_progress
21,48.0,6.84665144687508,2.3204270775811464,26.709297330738963,1.0,1.0,True,in_progress
21,49.0,6.780625059133386,2.3916054155890993,27.389850561170537,1.0,1.0,True,in_progress
21,50.0,6.703811002081602,2.468657154112486,28.140459804348776,1.0,1.0,True,in_progress
21,51.0,6.624504127126012,2.5368053783992113,28.71878786525695,1.0,0.001,True,in_progress
21,52.0,6.547969533858084,2.587875055293125,29.349308971853283,1.0,0.001,True,in_progress
21,53.0,6.467922904921111,2.6324809326308114,29.954680398763628,1.0,0.001,True,in_progress
21,54.0,6.37655427577679,2.6648689136615045,30.49686835722006,1.0,0.001,True,in_progress
21,55.0,6.27860247627526,2.683850874313356,31.127412809044607,1.0,0.001,True,in_progress
21,56.0,6.183972509524044,2.6864547048883556,31.68403834188584,1.0,0.001,True,in_progress
21,57.0,6.0999410962673615,2.6817953614275347,32.15784981491765,1.0,0.001,True,in_progress
21,58.0,6.018074467843541,2.6805547380380537,32.635882309630745,1.0,0.001,True,in_progress
21,59.0,5.913589388427976,2.6830876536223975,33.225973641688924,1.0,0.001,True,in_progress
21,60.0,5.805028286949425,2.6833190566462815,33.838960814215426,1.0,0.001,True,in_progress
21,61.0,5.680730650625797,2.684162559294964,34.540376487259984,1.0,0.001,True,in_progress
21,62.0,5.55334692111471,2.6935460756958927,35.257427657204765,1.0,0.001,True,in_progress
21,63.0,5.417550824223107,2.709256932073506,36.02398243018165,1.0,0.001,True,in_progress
21,64.0,5.272410909964989,2.71354552032692,36.84856645236547,1.0,0.001,True,in_progress
21,65.0,5.135030828415335,2.7121593019921777,37.61664858216887,1.0,0.001,True,in_progress
21,66.0,4.995046276231841,2.7138292517185776,38.37061480162554,1.0,0.001,True,in_progress
21,67.0,4.8672303115927305,2.725840339301938,39.05417491402546,1.0,0.001,True,in_progress
21,68.0,4.724726034064824,2.7511871902946807,39.869614691342406,1.0,0.001,True,in_progress
21,69.0,4.579939945874436,2.777493119712003,40.62238440392161,1.0,0.001,True,in_progress
21,70.0,4.412279455840736,2.7988948634111916,41.38938353775379,1.0,0.001,True,in_progress
21,71.0,4.256098490146151,2.8263943741067035,41.99641370041805,1.0,0.001,True,in_progress
21,72.0,4.123046868836408,2.853752021983623,42.51035918965955,1.0,0.001,True,in_progress
21,73.0,3.9930471633696385,2.887079279097933,43.149852264747494,0.001,0.001,False,in_progress
21,74.0,3.877845637182089,2.925255206616472,43.59263107977666,0.001,0.001,False,in_progress
21,75.0,3.7676811675287505,2.958288506529699,44.13248555517725,0.001,0.001,False,in_progress
21,76.0,3.651005902421132,2.9970012868134464,44.673951990026346,0.001,0.001,False,off_track
22,1.0,4.9708437309126525,0.6840869402620341,0.7916546621095255,0.0,0.001,True,prepare
22,2.0,4.970564477164901,0.684077431458709,0.7900777525672531,1.0,0.001,True,in_progress
22,3.0,4.978008070721311,0.682944782354389,0.8321077123386631,1.0,0.001,True,in_progress
22,4.0,4.999845814148767,0.682527061079875,0.9554200552689752,1.0,0.001,True,in_progress
22,5.0,5.0396909585068945,0.6821037047832759,1.180416870862801,1.0,0.001,True,in_progress
22,6.0,5.08309155199829,0.6691010851362302,1.425465258876861,1.0,0.001,True,in_progress
22,7.0,5.145935759217144,0.6509310070236888,1.7802974681071184,1.0,0.001,True,in_progress
22,8.0,5.218102783875662,0.6419437636785776,2.1878039502855913,1.0,0.001,True,in_progress
22,9.0,5.303369455885733,0.6402085688574934,2.6692844220123577,1.0,0.001,True,in_progress
22,10.0,5.39960543591253,0.6492049374211992,3.2126957203130524,1.0,0.001,True,in_progress
22,11.0,5.521502293924968,0.661148654125821,3.900920381959211,1.0,0.001,True,in_progress
22,12.0,5.631787207958529,0.6650650880777378,4.523903295809065,1.0,0.001,True,in_progress
22,13.0,5.749431191726017,0.6633092490113645,5.18821798286071,1.0,0.001,True,in_progress
22,14.0,5.857329972321185,0.6589956177478449,5.798115744989857,1.0,0.001,True,in_progress
22,15.0,5.959603915085477,0.6708447072335596,6.375582644805888,1.0,0.001,True,in_progress
22,16.0,6.080303336904138,0.6950833381140343,7.0583793366574525,1.0,0.001,True,in_progress
22,17.0,6.182066004446458,0.7213267044617173,7.636613764586195,1.0,0.001,True,in_progress
22,18.0,6.288092514038337,0.760707148260148,8.263341418358747,1.0,1.0,True,in_progress
22,19.0,6.395218672196767,0.8104320333808316,8.921448179305166,1.0,1.0,True,in_progress
22,20.0,6.506242215403634,0.872844960034161,9.759268716596337,1.0,1.0,True,in_progress
22,21.0,6.617959491396027,0.9371313668024436,10.632927929966636,1.0,1.0,True,in_progress
22,22.0,6.738819927283508,1.0109753585749193,11.519260215110972,1.0,1.0,True,in_progress
22,23.0,6.83878188425176,1.0836459409852208,12.33125798973683,1.0,1.0,True,in_progress
22,24.0,6.952964232290638,1.1783093618473788,13.333215129100804,1.0,1.0,True,in_progress
22,25.0,7.027703295577586,1.2533430098620375,14.014730657835434,1.0,1.0,True,in_progress
22,26.0,7.092631583212296,1.3277984843334092,14.621191532854708,1.0,1.0,True,in_progress
22,27.0,7.139960962120224,1.3914048190558277,15.055239168086644,1.0,1.0,True,in_progress
22,28.0,7.185493115144888,1.4657033458860464,15.57973001264862,1.0,1.0,True,in_progress
22,29.0,7.230960784842422,1.543971489320531,16.07482751523013,1.0,1.0,True,in_progress
22,30.0,7.2749498303075235,1.6274154634775364,16.60506429345774,1.0,1.0,True,in_progress
22,31.0,7.320126641554871,1.7158744618543078,17.10348401025947,1.0,0.001,True,in_progress
22,32.0,7.359940923505843,1.800272036583651,17.52830274953016,1.0,0.001,True,in_progress
22,33.0,7.381633472720393,1.8749785223822668,17.932404426849455,1.0,0.001,True,in_progress
22,34.0,7.410147444626074,1.9642914604221131,18.330669476975757,1.0,0.001,True,in_progress
22,35.0,7.4336481203043565,2.0482916019592867,18.766265862665012,1.0,0.001,True,in_progress
22,36.0,7.444915043953636,2.128863509156041,19.03854149097432,1.0,0.001,True,in_progress
22,37.0,7.452596922972061,2.22076093483197,19.514837270496095,1.0,0.001,True,in_progress
22,38.0,7.465394201355869,2.327511087825929,19.77556518630458,1.0,0.001,True,in_progress
22,39.0,7.477830653752038,2.4384683335120885,20.296212041478732,0.001,0.001,False,in_progress
22,40.0,7.483440212179329,2.555054203868055,20.50352487228225,0.001,0.001,False,in_progress
22,41.0,7.483219468619781,2.6897524422015087,21.05053307589044,0.001,0.001,False,in_progress
22,42.0,7.493837945340714,2.8157972682663104,21.348746672245884,0.001,0.001,False,off_track
23,1.0,5.856314791026064,0.6844463184130666,0.7917191900778414,0.0,0.001,True,prepare
23,2.0,5.856106164210958,0.6842554637200186,0.7905461097582528,1.0,0.001,True,in_progress
23,3.0,5.8629943062392185,0.6823893205482573,0.8294903173101886,1.0,0.001,True,in_progress
23,4.0,5.887161760884075,0.6874696023460347,0.9658249706196886,1.0,0.001,True,in_progress
23,5.0,5.92888969719598,0.6975327016450797,1.2008909873196223,1.0,0.001,True,in_progress
23,6.0,5.985861290697195,0.7133678692290092,1.5218385591222403,1.0,0.001,True,in_progress
23,7.0,6.043816318851734,0.7328904150128817,1.8481649877983175,1.0,0.001,True,in_progress
23,8.0,6.124564097599709,0.7582010370415543,2.317342832162234,1.0,0.001,True,in_progress
23,9.0,6.207335207142983,0.7763910381888288,2.816186586571634,1.0,0.001,True,in_progress
23,10.0,6.288087617331759,0.7885725461355817,3.276300372034799,1.0,1.0,True,in_progress
23,11.0,6.381157929254792,0.8054106773418233,3.838941591901732,1.0,1.0,True,in_progress
23,12.0,6.489976594170255,0.8269851350992135,4.586929082616106,1.0,1.0,True,in_progress
23,13.0,6.601179314369277,0.8547682764536836,5.231414123841469,1.0,1.0,True,in_progress
23,14.0,6.68744261451002,0.888234256527805,5.841577632284392,1.0,1.0,True,in_progress
23,15.0,6.758219854079891,0.925785694983214,6.336993921085138,1.0,1.0,True,in_progress
23,16.0,6.822028954413474,0.9660680987552892,6.762776139879392,1.0,1.0,True,in_progress
23,17.0,6.8807204226414935,1.0150077633730243,7.249952497465742,1.0,1.0,True,in_progress
23,18.0,6.932903251249507,1.0692939056460844,7.673903919132852,1.0,1.0,True,in_progress
23,19.0,6.977652158116702,1.130344564105624,8.199408718188828,1.0,1.0,True,in_progress
23,20.0,7.009833695280528,1.187226042999315,8.565532899793805,1.0,1.0,True,in_progress
23,21.0,7.0405307370996875,1.2621402478463422,9.093327698013749,1.0,1.0,True,in_progress
23,22.0,7.061111962112974,1.3410008195772811,9.622060842285531,1.0,1.0,True,in_progress
23,23.0,7.0741709325122795,1.421122356904864,10.068328322781069,1.0,1.0,True,in_progress
23,24.0,7.087378975467427,1.5104676850097754,10.672461081743778,1.0,1.0,True,in_progress
23,25.0,7.098436899562234,1.5843643040755204,11.091007967733267,1.0,1.0,True,in_progress
23,26.0,7.107920360675943,1.6789325835300697,11.82423123516998,1.0,1.0,True,in_progress
23,27.0,7.10927483714627,1.779282118033631,12.580513454342055,1.0,1.0,True,in_progress
23,28.0,7.091770649079863,1.9091378705857651,13.40601972158632,1.0,1.0,True,in_progress
23,29.0,7.06678865735987,2.017051951392076,14.139212306245469,1.0,1.0,True,in_progress
23,30.0,7.036765292722809,2.129713734549025,14.92267018258892,1.0,1.0,True,in_progress
23,31.0,6.996538734323671,2.2299345132987565,15.648268132655485,1.0,1.0,True,in_progress
23,32.0,6.9528619058812655,2.314843456925072,16.179180843156622,1.0,1.0,True,in_progress
23,33.0,6.889771077251095,2.4075159914198734,16.886093300983855,1.0,1.0,True,in_progress
23,34.0,6.843934530103241,2.46548016188245,17.36214441633174,1.0,1.0,True,in_progress
23,35.0,6.774281311236578,2.5323762165434283,17.904355192039546,1.0,1.0,True,in_progress
23,36.0,6.69727865240654,2.586509609875491,18.495751495635098,1.0,0.001,True,in_progress
23,37.0,6.603439415483265,2.640160777614037,19.158126151116996,1.0,0.001,True,in_progress
23,38.0,6.5325028656017015,2.6749876709381017,19.602057917691308,1.0,0.001,True,in_progress
23,39.0,6.458518948577599,2.706961704636679,20.091326257011865,1.0,0.001,True,in_progress
23,40.0,6.378255226922777,2.7292951317539234,20.560665090408563,1.0,0.001,True,in_progress
23,41.0,6.294594918425894,2.73950504049859,21.058890643885903,1.0,0.001,True,in_progress
23,42.0,6.191728096669711,2.7332299095835273,21.646087599554388,1.0,0.001,True,in_progress
23,43.0,6.082062224289427,2.7168629428757427,22.263156397915484,1.0,0.001,True,in_progress
23,44.0,5.970803993846327,2.701527828646072,22.90181205992291,1.0,0.001,True,in_progress
23,45.0,5.8476885365603,2.6972676236709145,23.597384202345467,1.0,0.001,True,in_progress
23,46.0,5.739732669656487,2.692510827831749,24.20683922389406,1.0,0.001,True,in_progress
23,47.0,5.637321206001183,2.6932797332934597,24.78508287551884,1.0,0.001,True,in_progress
23,48.0,5.544212683098355,2.703913670141598,25.308788846536395,1.0,0.001,True,in_progress
23,49.0,5.440433795676556,2.709232121309446,25.89476853111361,1.0,0.001,True,in_progress
23,50.0,5.3452448327106215,2.7070370539874773,26.432325862997622,1.0,0.001,True,in_progress
23,51.0,5.247312420726861,2.714913320639875,26.990102816776663,1.0,0.001,True,in_progress
23,52.0,5.143714656480315,2.7283595655740074,27.568076354891534,1.0,0.001,True,in_progress
23,53.0,5.036685869515766,2.741301851426647,28.17280812341575,1.0,0.001,True,in_progress
23,54.0,4.9280046502899815,2.75889764891073,28.77772190053462,1.0,0.001,True,in_progress
23,55.0,4.8293202589616175,2.783049892038088,29.339925711942016,1.0,0.001,True,in_progress
23,56.0,4.752510080141873,2.8130684714136027,29.801755368286152,1.0,0.001,True,in_progress
23,57.0,4.646150750131015,2.8730879763721107,30.48445813607063,1.0,1.0,True,in_progress
23,58.0,4.573249867924178,2.923589745977998,31.00240377106805,1.0,1.0,True,in_progress
23,59.0,4.494163298685325,2.9888443352068337,31.577119280928805,1.0,1.0,True,in_progress
23,60.0,4.420829898943862,3.068918828896038,32.22260916826199,1.0,0.001,True,in_progress
23,61.0,4.341878442876818,3.1549826729389645,32.905483095568115,1.0,0.001,True,in_progress
23,62.0,4.2594793601534775,3.2428064875422593,33.60370995238202,1.0,0.001,True,in_progress
23,63.0,4.183854584554733,3.338846992595528,34.297970385073725,1.0,0.001,True,in_progress
23,64.0,4.128108317887429,3.417600538376112,34.841839709552566,1.0,0.001,True,in_progress
23,65.0,4.058049440784512,3.501487172063497,35.45598496925281,1.0,0.001,True,in_progress
23,66.0,3.995590525115414,3.584751832045299,36.04359962021191,1.0,0.001,True,in_progress
23,67.0,3.929035973544788,3.669870214719269,36.65360574146733,1.0,0.001,True,in_progress
23,68.0,3.8535616534052184,3.760672886384788,37.320458307973105,1.0,0.001,True,in_progress
23,69.0,3.7752876700564473,3.8464525864424126,37.97506423857019,1.0,0.001,True,in_progress
23,70.0,3.683817099656867,3.927123641555205,38.65435524762939,1.0,0.001,True,in_progress
23,71.0,3.5715705923229573,4.009314826004962,39.41468731962703,1.0,0.001,True,in_progress
23,72.0,3.46915895238973,4.065590655227042,40.025705754483766,1.0,0.001,True,in_progress
23,73.0,3.3570855502407086,4.1253393735551995,40.68552289556645,1.0,0.001,True,in_progress
23,74.0,3.2489996796483087,4.187071478297291,41.44395934618843,1.0,0.001,True,in_progress
23,75.0,3.1410258457978264,4.248686669556653,42.29224605570745,1.0,0.001,True,in_progress
23,76.0,3.0259760689963553,4.313545357503291,43.122574464746165,1.0,0.001,True,in_progress
23,77.0,2.9096402698711765,4.369912489721572,44.037380939873096,1.0,0.001,True,in_progress
23,78.0,2.77307877266327,4.419458762400386,44.9362848068354,1.0,0.001,True,in_progress
23,79.0,2.638995915534448,4.452699588450768,45.69634331894491,1.0,0.001,True,in_progress
23,80.0,2.513457107495403,4.473525895919095,46.409041635719376,1.0,0.001,True,in_progress
23,81.0,2.371424163965373,4.486130668391055,47.21360093587441,1.0,0.001,True,in_progress
23,82.0,2.2417440950860255,4.490033167330612,47.94455226424401,1.0,0.001,True,in_progress
23,83.0,2.1013639940700677,4.485261600666211,48.73765349650576,1.0,0.001,True,in_progress
23,84.0,1.9764553120625608,4.469909853714356,49.44509253916279,1.0,1.0,True,in_progress
23,85.0,1.833479045526039,4.449327295953129,50.25626741001478,1.0,1.0,True,in_progress
23,86.0,1.6861824286472211,4.421167275853132,51.09530305983253,1.0,1.0,True,in_progress
23,87.0,1.568835558061035,4.388748386099127,51.76490541469869,1.0,1.0,True,in_progress
23,88.0,1.447422805124658,4.346439091424702,52.47901234363933,1.0,1.0,True,in_progress
23,89.0,1.3070034528671763,4.285109932675435,53.47005954725203,1.0,1.0,True,in_progress
23,90.0,1.2033051978438,4.229615862812381,54.333594422134546,1.0,1.0,True,in_progress
23,91.0,1.101659924884079,4.17530729992478,55.116750984293574,1.0,1.0,True,in_progress
23,92.0,1.0076622863399636,4.121973426519534,55.80205580250922,1.0,1.0,True,in_progress
23,93.0,0.9221817527132448,4.06463527998607,56.423868085249154,1.0,1.0,True,in_progress
23,94.0,0.8609621957384734,4.012689246356368,56.86005447772521,1.0,1.0,True,in_progress
23,95.0,0.7952321772872705,3.945571842136282,57.40281628153804,1.0,1.0,True,in_progress
23,96.0,0.7172927608265209,3.873912737904885,57.91759554275543,1.0,0.001,True,in_progress
23,97.0,0.6428172819851914,3.821167839190213,58.29784322971909,1.0,0.001,True,in_progress
23,98.0,0.5712849352064221,3.7665795251420664,58.68473925153519,1.0,0.001,True,in_progress
23,99.0,0.5133746724879907,3.7118410165458977,58.86896754748723,1.0,0.001,True,in_progress
23,100.0,0.4586089185192816,3.6451322624084863,59.259387915215,1.0,0.001,True,in_progress
23,101.0,0.4079833690927278,3.5713182996625044,59.602514065976045,1.0,0.001,True,in_progress
23,102.0,0.3515078417820796,3.5032935439986015,59.89181429102919,0.001,0.001,True,in_progress
23,103.0,0.2880990460179108,3.4407848321567327,60.22588170398959,0.001,0.001,False,in_progress
23,104.0,0.2245120218567305,3.3867957836070324,60.44780057538929,0.001,0.001,False,in_progress
23,105.0,0.1592585049633404,3.3301043988233463,60.51528434218321,0.001,0.001,False,in_progress
23,106.0,0.0887445621703006,3.26013244718048,60.84863019718446,0.001,0.001,False,off_track
24,1.0,6.726535978082933,0.797264807763881,0.7847726183606074,0.0,0.001,True,prepare
24,2.0,6.72626974692807,0.7972396038639417,0.7833896711744864,1.0,0.001,True,in_progress
24,3.0,6.7338892102267165,0.7944259090645378,0.8132653552375552,1.0,0.001,True,in_progress
24,4.0,6.747872719113314,0.8018359795170493,0.9026104072614644,1.0,0.001,True,in_progress
24,5.0,6.773900809138298,0.8270423663945715,1.1002435350473934,1.0,0.001,True,in_progress
24,6.0,6.803691294955349,0.8622529001478111,1.3453257675899275,1.0,1.0,True,in_progress
24,7.0,6.8330157085693175,0.9065628353163384,1.623531171135434,1.0,1.0,True,in_progress
24,8.0,6.861851539196391,0.9613564619156793,1.933002294489905,1.0,1.0,True,in_progress
24,9.0,6.898573083298516,1.0259377562115757,2.3662653677378715,1.0,1.0,True,in_progress
24,10.0,6.941725974691744,1.0878983163561278,2.7810167949615576,1.0,1.0,True,in_progress
24,11.0,6.986620503919055,1.1553280563085322,3.342779519384642,1.0,1.0,True,in_progress
24,12.0,7.0238513191361465,1.2206050548705445,3.842557932434429,1.0,1.0,True,in_progress
24,13.0,7.070265442510079,1.3131974048810846,4.426896820989507,1.0,1.0,True,in_progress
24,14.0,7.111764786811206,1.396284113386549,5.019850028581835,1.0,1.0,True,in_progress
24,15.0,7.165787352675544,1.4918425979143828,5.691546005464248,1.0,1.0,True,in_progress
24,16.0,7.203843436098993,1.5799350508035412,6.3075211775043885,1.0,1.0,True,in_progress
